Tree ID,Name,DBH (cm),Replacement Value (eur),Carbon Storage (kg),Carbon Storage (eur),Gross Carbon Sequestration (kg/yr),Gross Carbon Sequestration (eur/yr),Avoided Runoff (mcube/yr),Avoided Runoff (eur/yr),Carbon Avoided (kg/yr),Carbon Avoided (eur/yr),Pollution Removal (g/yr),Pollution Removal (eur/yr),Energy Savings (eur/yr),Total Annual Benefits (eur/yr),Oxygen Production (kg/yr),Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2),Leaf Biomass (kg),Latitude,Longitude,geometry,canopy_cov,index_right,numero_cir,area,perimetro,Region,fumetto
13532.0,Platanus x hispanica,34,1869.92,396.9,63.77,8.9,1.44,0.3,0.5600000000000001,,,232.8,1.2,,3.19,23.8,12,3.6,8,50.3,160.5,7.4,46.05727627667475,11.12583134667236,POINT (11.12583134667236 46.05727627667475),50.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13533.0,Platanus x hispanica,34,1869.92,396.9,63.77,8.9,1.44,0.3,0.6,,,249,1.28,,3.31,23.8,12,3.6,8,50.3,171.7,7.9,46.057220690008,11.12580945833832,POINT (11.12580945833832 46.057220690008),50.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13534.0,Platanus x hispanica,30,1526.93,291.5,46.83,7.4,1.19,0.3,0.65,,,269.2,1.38,,3.22,19.8,12,3.6,8,50.3,185.6,8.5,46.0571300783409,11.12574833000542,POINT (11.12574833000542 46.0571300783409),50.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13535.0,Picea abies,15,599.66,50,8.039999999999999,1.5,0.24,0,0.07000000000000001,,,28.6,0.15,,0.45,3.9,6,1.8,4,12.6,19.7,3.3,46.0567639583407,11.12618493333839,POINT (11.12618493333839 46.0567639583407),12.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13536.0,Liquidambar styraciflua,19,841.9400000000001,43.7,7.03,2.3,0.37,0,0.03,,,10.6,0.05,,0.45,6.1,4,1.2,2,3.1,7.3,0.3,46.05680774334063,11.12625160333829,POINT (11.12625160333829 46.05680774334063),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13537.0,Corylus colurna,19,792.11,149.2,23.97,5.4,0.86,0,0.02,,,9.199999999999999,0.05,,0.93,14.3,4,1.2,2,3.1,6.3,0.4,46.05685232834089,11.1263020450054,POINT (11.1263020450054 46.05685232834089),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13538.0,Corylus colurna,19,792.11,149.2,23.97,5.4,0.86,0,0.02,,,10.4,0.05,,0.9399999999999999,14.3,4,1.2,2,3.1,7.2,0.5,46.0568651400073,11.12628350500531,POINT (11.12628350500531 46.0568651400073),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13539.0,Corylus colurna,19,792.11,149.2,23.97,5.4,0.86,0,0.02,,,10.4,0.05,,0.9399999999999999,14.3,4,1.2,2,3.1,7.2,0.5,46.05689978667508,11.12631333000537,POINT (11.12631333000537 46.05689978667508),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13540.0,Corylus colurna,19,792.11,149.2,23.97,5.4,0.86,0,0.03,,,11.1,0.06,,0.9399999999999999,14.3,4,1.2,2,3.1,7.6,0.5,46.0569287133412,11.12636490000534,POINT (11.12636490000534 46.0569287133412),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13541.0,Corylus colurna,19,792.11,149.2,23.97,5.4,0.86,0,0.02,,,9.800000000000001,0.05,,0.93,14.3,4,1.2,2,3.1,6.7,0.5,46.0569824233411,11.12635727667235,POINT (11.12635727667235 46.0569824233411),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13803.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,11,0.06,,0.64,9.199999999999999,4,1.2,2,3.1,7.6,0.5,46.03976293834087,11.13691132500555,POINT (11.13691132500555 46.03976293834087),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13804.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,12.6,0.06,,0.65,9.199999999999999,4,1.2,2,3.1,8.699999999999999,0.5,46.03974903167466,11.13692281167254,POINT (11.13692281167254 46.03974903167466),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13805.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.02,,,10.3,0.05,,0.63,9.199999999999999,4,1.2,2,3.1,7.1,0.4,46.03974657834093,11.13691980500555,POINT (11.13691980500555 46.03974657834093),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13806.0,Robinia pseudoacacia,46,2160.43,512.4,82.31999999999999,11.1,1.78,0.3,0.52,,,217.7,1.12,,3.42,29.5,18,5.4,7,38.5,150.1,8.1,46.03980370500805,11.13698955833857,POINT (11.13698955833857 46.03980370500805),38.5,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13807.0,Quercus ilex,22,1088.41,164.8,26.48,5.3,0.84,0,0.05,,,22,0.11,,1.01,14,5,1.5,3,7.1,15.1,1.5,46.03984147000772,11.13692517167256,POINT (11.13692517167256 46.03984147000772),7.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13808.0,Tilia x europaea,23,1105.91,254.7,40.92,8.1,1.3,0.1,0.24,,,100.5,0.52,,2.06,21.6,12,3.6,5,19.6,69.3,3.2,46.03986922834038,11.13684222500544,POINT (11.13684222500544 46.03986922834038),19.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13809.0,Quercus ilex,22,1088.41,164.6,26.45,5.3,0.84,0,0.04,,,16.9,0.09,,0.97,14,5,1.5,3,7.1,11.7,1.1,46.03980224334046,11.13688816833848,POINT (11.13688816833848 46.03980224334046),7.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13810.0,Tilia x europaea,24,1177.28,281.6,45.24,8.6,1.38,0.1,0.16,,,68.2,0.35,,1.89,22.9,8,2.4,5,19.6,47,2.2,46.03997837667507,11.13680623167253,POINT (11.13680623167253 46.03997837667507),19.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13811.0,Ginkgo biloba,22,1095.13,44.8,7.19,1.1,0.18,0.1,0.21,,,86.09999999999999,0.44,,0.83,3,9,2.7,6,28.3,59.3,5.7,46.03998062000736,11.13688781667242,POINT (11.13688781667242 46.03998062000736),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13812.0,Ginkgo biloba,22,1095.13,44.8,7.19,1.1,0.18,0.1,0.22,,,91.3,0.47,,0.87,3,9,2.7,6,28.3,63,6,46.04001960834101,11.13690728000545,POINT (11.13690728000545 46.04001960834101),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13813.0,Tilia x europaea,21,972.28,205.5,33.02,7.2,1.15,0.1,0.16,,,65.09999999999999,0.33,,1.64,19.1,8,2.4,5,19.6,44.9,2.1,46.04007239334037,11.13675016000554,POINT (11.13675016000554 46.04007239334037),19.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13814.0,Robinia pseudoacacia,45,2083.52,485.4,77.98999999999999,10.7,1.72,0.6,1.12,,,468.1,2.41,,5.25,28.5,15,4.5,11,95,322.7,17.4,46.04015831667505,11.13679624500556,POINT (11.13679624500556 46.04015831667505),95.0,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13815.0,Tilia x europaea,31,1761.89,514.9,82.73,12.1,1.95,0.2,0.36,,,150.6,0.77,,3.09,32.4,10,3,6,28.3,103.8,4.8,46.04017982167446,11.13684595333844,POINT (11.13684595333844 46.04017982167446),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13816.0,Robinia pseudoacacia,38,1592.5,320.9,51.56,8.300000000000001,1.34,0.2,0.36,,,151.4,0.78,,2.48,22.2,9,2.7,7,38.5,104.4,5.6,46.04023733167516,11.13693052500556,POINT (11.13693052500556 46.04023733167516),38.5,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13817.0,Robinia pseudoacacia,44,2008.31,459.4,73.81,10.3,1.66,0.1,0.23,,,95,0.49,,2.38,27.6,15,4.5,5,19.6,65.5,3.5,46.04017381167445,11.13697753667245,POINT (11.13697753667245 46.04017381167445),19.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13818.0,Robinia pseudoacacia,44,2008.31,459.4,73.81,10.3,1.66,0.1,0.23,,,95,0.49,,2.38,27.6,15,4.5,5,19.6,65.5,3.5,46.04015871500794,11.13699825500554,POINT (11.13699825500554 46.04015871500794),19.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13819.0,Robinia pseudoacacia,36,1467.42,281.4,45.2,7.7,1.24,0.1,0.23,,,97.09999999999999,0.5,,1.97,20.5,9,2.7,6,28.3,66.90000000000001,3.6,46.04015937667489,11.13702412500556,POINT (11.13702412500556 46.04015937667489),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13820.0,Robinia pseudoacacia,39,1657.58,341.9,54.94,8.699999999999999,1.39,0.1,0.21,,,87.7,0.45,,2.05,23.1,9,2.7,6,28.3,60.4,3.3,46.04017723334081,11.13704200000551,POINT (11.13704200000551 46.04017723334081),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13822.0,Prunus avium,29,1189.34,284.2,45.66,7.4,1.19,0.1,0.16,,,65.2,0.34,,1.68,19.7,9,2.7,5,19.6,44.9,3.5,46.04007213667433,11.1370000466725,POINT (11.1370000466725 46.04007213667433),19.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13823.0,Carpinus betulus,17,699.17,80.8,12.97,3.2,0.52,0,0.03,,,13.1,0.07000000000000001,,0.61,8.6,4,1.2,2,3.1,9,0.5,46.04009122334093,11.13705423833846,POINT (11.13705423833846 46.04009122334093),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13824.0,Carpinus betulus,17,699.17,80.8,12.97,3.2,0.52,0,0.02,,,10.1,0.05,,0.59,8.6,4,1.2,2,3.1,6.9,0.4,46.04009188000772,11.1370657800055,POINT (11.1370657800055 46.04009188000772),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13825.0,Carpinus betulus,17,699.17,80.8,12.97,3.2,0.52,0,0.03,,,13.1,0.07000000000000001,,0.61,8.6,4,1.2,2,3.1,9,0.5,46.04010253334032,11.13708831333844,POINT (11.13708831333844 46.04010253334032),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13826.0,Carpinus betulus,17,699.17,80.8,12.97,3.2,0.52,0,0.02,,,10.1,0.05,,0.59,8.6,4,1.2,2,3.1,6.9,0.4,46.04011646834072,11.13710290167256,POINT (11.13710290167256 46.04011646834072),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13827.0,Carpinus betulus,17,699.17,80.8,12.97,3.2,0.52,0,0.02,,,10.1,0.05,,0.59,8.6,4,1.2,2,3.1,6.9,0.4,46.04012203834046,11.13712059500545,POINT (11.13712059500545 46.04012203834046),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13828.0,Carpinus betulus,17,699.17,80.8,12.97,3.2,0.52,0,0.03,,,11.6,0.06,,0.6,8.6,4,1.2,2,3.1,8,0.5,46.04013277167427,11.13711175833848,POINT (11.13711175833848 46.04013277167427),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13829.0,Acer pseudoplatanus,24,1073.33,157.9,25.37,4.6,0.73,0.1,0.23,,,94,0.48,,1.44,12.2,9,2.7,6,28.3,64.8,4.5,46.04013933000779,11.13713962667249,POINT (11.13713962667249 46.04013933000779),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13830.0,Acer pseudoplatanus,14,579.85,46.5,7.47,2.3,0.37,0,0.03,,,11.1,0.06,,0.45,6.1,7,2.1,2,3.1,7.6,0.5,46.04015298334083,11.1371378966725,POINT (11.1371378966725 46.04015298334083),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13831.0,Carpinus betulus,17,699.17,80.8,12.97,3.2,0.52,0,0.03,,,10.8,0.06,,0.6,8.6,4,1.2,2,3.1,7.5,0.4,46.04017295000802,11.13713111000549,POINT (11.13713111000549 46.04017295000802),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13832.0,Pterocarya rhoifolia,29,1411.68,268.9,43.2,7,1.13,0.2,0.35,,,147.9,0.76,,2.24,18.8,14,4.2,7,38.5,101.9,8.199999999999999,46.04023606500734,11.13712265000543,POINT (11.13712265000543 46.04023606500734),38.5,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13833.0,Robinia pseudoacacia,38,1592.5,320.9,51.56,8.300000000000001,1.34,0.2,0.35,,,145,0.75,,2.43,22.2,11,3.3,7,38.5,99.90000000000001,5.4,46.04021489667441,11.1371849116725,POINT (11.1371849116725 46.04021489667441),38.5,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13835.0,Robinia pseudoacacia,41,1792.8,386.4,62.08,9.300000000000001,1.5,0.1,0.23,,,97.90000000000001,0.5,,2.24,24.8,11,3.3,6,28.3,67.5,3.6,46.04033125500807,11.13716487333848,POINT (11.13716487333848 46.04033125500807),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13836.0,Robinia pseudoacacia,41,1792.8,386.4,62.08,9.300000000000001,1.5,0.1,0.28,,,118.3,0.61,,2.39,24.8,11,3.3,6,28.3,81.5,4.4,46.04032071334062,11.13716256333845,POINT (11.13716256333845 46.04032071334062),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13838.0,Cupressus sempervirens,15,589.38,72.3,11.62,2.9,0.46,0,0.01,,,4.9,0.03,,0.5,7.7,5,1.5,1,0.8,3.4,0.8,46.04041078834074,11.13713973333855,POINT (11.13713973333855 46.04041078834074),0.8,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13839.0,Cupressus sempervirens,15,589.38,72.40000000000001,11.63,2.9,0.46,0,0.01,,,5.6,0.03,,0.51,7.7,5,1.5,1,0.8,3.8,0.9,46.04040744834076,11.13715146333847,POINT (11.13715146333847 46.04040744834076),0.8,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13840.0,Cupressus sempervirens,15,589.38,72.40000000000001,11.63,2.9,0.46,0,0.01,,,5.6,0.03,,0.51,7.7,5,1.5,1,0.8,3.8,0.9,46.04039577167437,11.13714344333855,POINT (11.13714344333855 46.04039577167437),0.8,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13841.0,Robinia pseudoacacia,41,1792.8,386.4,62.08,9.300000000000001,1.5,0.1,0.28,,,118.3,0.61,,2.39,24.8,11,3.3,6,28.3,81.5,4.4,46.04042665167513,11.13709777833849,POINT (11.13709777833849 46.04042665167513),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13843.0,Prunus avium,14,551.17,48.2,7.75,2.6,0.42,0,0.03,,,13,0.07000000000000001,,0.52,7,6,1.8,3,7.1,9,0.7,46.04038871834094,11.13716612000553,POINT (11.13716612000553 46.04038871834094),7.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13844.0,Robinia pseudoacacia,44,2008.31,459.4,73.81,10.3,1.66,0.1,0.27,,,114.3,0.59,,2.52,27.6,11,3.3,6,28.3,78.8,4.2,46.04038927500748,11.13696027500548,POINT (11.13696027500548 46.04038927500748),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13845.0,Robinia pseudoacacia,21,744.84,77.3,12.42,3.5,0.57,0.1,0.16,,,68.8,0.35,,1.09,9.4,3,0.9,6,28.3,47.4,2.6,46.04047050667501,11.13686181833845,POINT (11.13686181833845 46.04047050667501),28.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13846.0,Robinia pseudoacacia,28,1034.72,153.3,24.63,5.3,0.86,0.1,0.12,,,50.2,0.26,,1.23,14.2,13,3.9,4,12.6,34.6,1.9,46.04049299167499,11.13688779667256,POINT (11.13688779667256 46.04049299167499),12.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13847.0,Celtis australis,80,8849.73,308,49.49,1.2,0.19,0.5,0.91,,,379.4,1.95,,3.05,3.1,13,3.9,8,50.3,261.6,15.4,46.04050697667419,11.13685087833851,POINT (11.13685087833851 46.04050697667419),50.3,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13848.0,Robinia pseudoacacia,41,1792.8,386.4,62.08,9.300000000000001,1.5,0.1,0.11,,,47.5,0.24,,1.86,24.8,13,3.9,4,12.6,32.7,1.8,46.04055937000731,11.13679117333854,POINT (11.13679117333854 46.04055937000731),12.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13849.0,Robinia pseudoacacia,26,943.4400000000001,128.3,20.62,4.8,0.77,0,0.06,,,26.5,0.14,,0.97,12.8,11,3.3,3,7.1,18.3,1,46.04055449000742,11.13671925833852,POINT (11.13671925833852 46.04055449000742),7.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13850.0,Robinia pseudoacacia,14,537.78,30.2,4.85,2,0.32,0,0.01,,,4,0.02,,0.35,5.4,5,1.5,1,0.8,2.8,0.1,46.04055136334067,11.13667691500548,POINT (11.13667691500548 46.04055136334067),0.8,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13851.0,Robinia pseudoacacia,25,900.34,116.9,18.78,4.5,0.73,0,0.04,,,18.7,0.1,,0.87,12.1,6,1.8,3,7.1,12.9,0.7,46.04056745834081,11.13666822000549,POINT (11.13666822000549 46.04056745834081),7.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13852.0,Pterocarya rhoifolia,45,2939.98,788.1,126.62,13.3,2.13,0.1,0.26,,,106.8,0.55,,2.94,35.4,16,4.8,5,19.6,73.59999999999999,5.9,46.04060349000818,11.13665320000548,POINT (11.13665320000548 46.04060349000818),19.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13853.0,Robinia pseudoacacia,21,744.84,77.3,12.42,3.5,0.57,0,0.04,,,17.5,0.09,,0.7,9.4,6,1.8,3,7.1,12.1,0.7,46.04044124667475,11.13687765833847,POINT (11.13687765833847 46.04044124667475),7.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13854.0,Robinia pseudoacacia,27,988.23,140.5,22.57,5.1,0.8100000000000001,0,0.08,,,33.8,0.17,,1.07,13.5,11,3.3,4,12.6,23.3,1.3,46.04045639167445,11.13678390833846,POINT (11.13678390833846 46.04045639167445),12.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13855.0,Robinia pseudoacacia,4,33.44,2.2,0.35,0.4,0.07000000000000001,0.2,0.34,,,140.5,0.72,,1.13,1.1,14,4.2,9,63.6,96.90000000000001,5.2,46.04041139834058,11.13683972833842,POINT (11.13683972833842 46.04041139834058),63.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13856.0,Populus nigra,46,1828.52,536.2,86.15000000000001,11.7,1.88,0,0.08,,,33.4,0.17,,2.13,31.2,20,6,2,3.1,23.1,1.7,46.04051041834038,11.13676975500547,POINT (11.13676975500547 46.04051041834038),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13857.0,Populus nigra,41,1532.62,403,64.75,9.9,1.58,0,0.01,,,6,0.03,,1.63,26.3,18,5.4,1,0.8,4.1,0.3,46.04054004167466,11.13678167333853,POINT (11.13678167333853 46.04054004167466),0.8,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13858.0,Robinia pseudoacacia,32,1237.55,211.4,33.97,6.5,1.04,0.3,0.58,,,242.3,1.25,,2.87,17.3,14,4.2,9,63.6,167,9,46.04034494000739,11.13671994333852,POINT (11.13671994333852 46.04034494000739),63.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13859.0,Tilia x europaea,23,1105.91,254.7,40.92,8.1,1.3,0.1,0.17,,,73,0.38,,1.85,21.6,6,1.8,5,19.6,50.3,2.3,46.04048148000817,11.13663664000553,POINT (11.13663664000553 46.04048148000817),19.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13860.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,13.3,0.07000000000000001,,0.65,9.199999999999999,4,1.2,2,3.1,9.199999999999999,0.6,46.04042513167442,11.13730924333849,POINT (11.13730924333849 46.04042513167442),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13861.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.02,,,10.3,0.05,,0.63,9.199999999999999,4,1.2,2,3.1,7.1,0.4,46.04042582500773,11.13732020000548,POINT (11.13732020000548 46.04042582500773),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13862.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,12.6,0.06,,0.65,9.199999999999999,4,1.2,2,3.1,8.699999999999999,0.5,46.04042293667506,11.1373304200055,POINT (11.1373304200055 46.04042293667506),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13863.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,13.3,0.07000000000000001,,0.65,9.199999999999999,4,1.2,2,3.1,9.199999999999999,0.6,46.04041756500762,11.13734163500553,POINT (11.13734163500553 46.04041756500762),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13864.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.02,,,10.3,0.05,,0.63,9.199999999999999,4,1.2,2,3.1,7.1,0.4,46.04040975167511,11.13734878000546,POINT (11.13734878000546 46.04040975167511),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13865.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,11.8,0.06,,0.64,9.199999999999999,4,1.2,2,3.1,8.1,0.5,46.04040660000803,11.13735282333858,POINT (11.13735282333858 46.04040660000803),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13866.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.02,,,10.3,0.05,,0.63,9.199999999999999,4,1.2,2,3.1,7.1,0.4,46.04039604834045,11.13734393500551,POINT (11.13734393500551 46.04039604834045),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13867.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,13.3,0.07000000000000001,,0.65,9.199999999999999,4,1.2,2,3.1,9.199999999999999,0.6,46.04038718167435,11.13733947667248,POINT (11.13733947667248 46.04038718167435),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13868.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,13.3,0.07000000000000001,,0.65,9.199999999999999,4,1.2,2,3.1,9.199999999999999,0.6,46.04037056834108,11.13731840167247,POINT (11.13731840167247 46.04037056834108),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13869.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,11,0.06,,0.64,9.199999999999999,4,1.2,2,3.1,7.6,0.5,46.04036684834026,11.13730027333849,POINT (11.13730027333849 46.04036684834026),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13870.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,13.3,0.07000000000000001,,0.65,9.199999999999999,4,1.2,2,3.1,9.199999999999999,0.6,46.04039859667516,11.13725405833858,POINT (11.13725405833858 46.04039859667516),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13871.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.02,,,10.3,0.05,,0.63,9.199999999999999,4,1.2,2,3.1,7.1,0.4,46.04040939334062,11.13725947667253,POINT (11.13725947667253 46.04040939334062),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13872.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,11.8,0.06,,0.64,9.199999999999999,4,1.2,2,3.1,8.1,0.5,46.04042291000804,11.13727245167251,POINT (11.13727245167251 46.04042291000804),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13873.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.03,,,13.3,0.07000000000000001,,0.65,9.199999999999999,4,1.2,2,3.1,9.199999999999999,0.6,46.04042796167433,11.13727907167244,POINT (11.13727907167244 46.04042796167433),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13874.0,Carpinus betulus,18,744.35,91.40000000000001,14.69,3.5,0.55,0,0.02,,,10.3,0.05,,0.63,9.199999999999999,4,1.2,2,3.1,7.1,0.4,46.04043855500729,11.13728978000543,POINT (11.13728978000543 46.04043855500729),3.1,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13877.0,Robinia pseudoacacia,25,900.34,116.9,18.78,4.5,0.73,0.1,0.12,,,51.2,0.26,,1.11,12.1,14,4.2,4,12.6,35.3,1.9,46.04043589167446,11.13757538167254,POINT (11.13757538167254 46.04043589167446),12.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
13878.0,Robinia pseudoacacia,25,900.34,116.9,18.78,4.5,0.73,0.1,0.11,,,45.3,0.23,,1.07,12.1,14,4.2,4,12.6,31.2,1.7,46.0404283050075,11.13757395167256,POINT (11.13757395167256 46.0404283050075),12.6,9,10,6962104,15418,OLTREFERSINA,Circoscrizione n. 10 - OLTREFERSINA
